Id,ActivityHour,StepTotal,TotalIntensity,Calories
1624580081,3/12/2016 7:00:00 PM,361,13,75
1624580081,3/12/2016 8:00:00 PM,94,14,68
1624580081,3/12/2016 9:00:00 PM,157,8,61
1624580081,3/12/2016 11:00:00 PM,258,9,65
1624580081,3/13/2016 12:00:00 AM,84,3,55
1624580081,3/13/2016 3:00:00 AM,191,12,67
1624580081,3/13/2016 12:00:00 PM,207,9,63
1624580081,3/13/2016 1:00:00 PM,226,4,56
1624580081,3/13/2016 8:00:00 PM,453,16,74
1624580081,3/14/2016 12:00:00 AM,30,4,56
1624580081,3/14/2016 12:00:00 PM,312,9,62
1624580081,3/14/2016 3:00:00 PM,374,12,70
1624580081,3/14/2016 4:00:00 PM,12,5,56
1624580081,3/14/2016 5:00:00 PM,242,8,64
1624580081,3/14/2016 6:00:00 PM,610,12,72
1624580081,3/14/2016 7:00:00 PM,350,13,72
1624580081,3/14/2016 8:00:00 PM,70,9,62
1624580081,3/14/2016 9:00:00 PM,160,8,62
1624580081,3/14/2016 10:00:00 PM,73,6,58
1624580081,3/14/2016 11:00:00 PM,305,7,65
1624580081,3/15/2016 2:00:00 AM,37,5,56
1624580081,3/15/2016 10:00:00 AM,63,5,57
1624580081,3/15/2016 11:00:00 AM,2428,28,95
1624580081,3/15/2016 12:00:00 PM,3801,41,111
1624580081,3/15/2016 2:00:00 PM,107,5,58
1624580081,3/15/2016 4:00:00 PM,71,4,56
1624580081,3/15/2016 6:00:00 PM,1020,22,88
1624580081,3/15/2016 7:00:00 PM,498,14,76
1624580081,3/15/2016 9:00:00 PM,114,8,66
1624580081,3/15/2016 10:00:00 PM,272,8,67
1624580081,3/15/2016 11:00:00 PM,1556,22,80
1624580081,3/16/2016 1:00:00 AM,65,6,58
1624580081,3/16/2016 2:00:00 AM,99,6,58
1624580081,3/16/2016 10:00:00 AM,29,4,55
1624580081,3/16/2016 11:00:00 AM,4083,52,119
1624580081,3/16/2016 12:00:00 PM,1024,21,85
1624580081,3/16/2016 1:00:00 PM,58,6,59
1624580081,3/16/2016 4:00:00 PM,1307,23,85
1624580081,3/16/2016 5:00:00 PM,195,20,75
1624580081,3/16/2016 6:00:00 PM,303,20,84
1624580081,3/16/2016 7:00:00 PM,1159,43,119
1624580081,3/16/2016 8:00:00 PM,103,11,66
1624580081,3/16/2016 9:00:00 PM,134,9,63
1624580081,3/16/2016 10:00:00 PM,1029,22,108
1624580081,3/16/2016 11:00:00 PM,146,16,76
1624580081,3/17/2016 12:00:00 AM,106,14,69
1624580081,3/17/2016 7:00:00 AM,2707,38,102
1624580081,3/17/2016 8:00:00 AM,2086,25,86
1624580081,3/17/2016 9:00:00 AM,83,5,57
1624580081,3/17/2016 10:00:00 AM,60,6,58
1624580081,3/17/2016 11:00:00 AM,3788,42,123
1624580081,3/17/2016 12:00:00 PM,1831,26,90
1624580081,3/17/2016 4:00:00 PM,66,10,63
1624580081,3/17/2016 5:00:00 PM,603,21,93
1624580081,3/17/2016 6:00:00 PM,1375,46,129
1624580081,3/17/2016 7:00:00 PM,1013,31,100
1624580081,3/17/2016 8:00:00 PM,506,16,80
1624580081,3/17/2016 9:00:00 PM,1693,41,121
1624580081,3/17/2016 10:00:00 PM,179,14,71
1624580081,3/17/2016 11:00:00 PM,0,4,55
1624580081,3/18/2016 12:00:00 AM,157,8,62
1624580081,3/18/2016 1:00:00 PM,53,4,56
1624580081,3/18/2016 2:00:00 PM,143,8,62
1624580081,3/18/2016 5:00:00 PM,56,5,58
1624580081,3/18/2016 6:00:00 PM,265,13,71
1624580081,3/18/2016 7:00:00 PM,915,32,99
1624580081,3/18/2016 8:00:00 PM,868,28,89
1624580081,3/18/2016 9:00:00 PM,104,7,59
1624580081,3/18/2016 11:00:00 PM,493,23,81
1624580081,3/19/2016 12:00:00 AM,123,7,61
1624580081,3/19/2016 1:00:00 AM,122,5,59
1624580081,3/19/2016 12:00:00 PM,625,18,77
1624580081,3/19/2016 1:00:00 PM,111,9,61
1624580081,3/19/2016 3:00:00 PM,184,7,61
1624580081,3/19/2016 5:00:00 PM,119,6,59
1624580081,3/19/2016 6:00:00 PM,41,5,57
1624580081,3/19/2016 7:00:00 PM,296,22,83
1624580081,3/19/2016 8:00:00 PM,19,8,59
1624580081,3/19/2016 9:00:00 PM,38,5,57
1624580081,3/19/2016 10:00:00 PM,67,3,55
1624580081,3/19/2016 11:00:00 PM,274,18,76
1624580081,3/20/2016 1:00:00 AM,327,18,79
1624580081,3/20/2016 2:00:00 AM,88,3,56
1624580081,3/20/2016 11:00:00 AM,129,6,59
1624580081,3/20/2016 12:00:00 PM,3442,42,112
1624580081,3/20/2016 1:00:00 PM,316,16,78
1624580081,3/20/2016 4:00:00 PM,66,3,56
1624580081,3/20/2016 5:00:00 PM,203,7,61
1624580081,3/20/2016 6:00:00 PM,26,4,56
1624580081,3/20/2016 7:00:00 PM,137,7,59
1624580081,3/20/2016 9:00:00 PM,49,4,56
1624580081,3/20/2016 10:00:00 PM,103,4,57
1624580081,3/21/2016 12:00:00 AM,117,3,55
1624580081,3/21/2016 1:00:00 AM,63,4,55
1624580081,3/21/2016 10:00:00 AM,93,5,59
1624580081,3/21/2016 11:00:00 AM,151,5,58
1624580081,3/21/2016 12:00:00 PM,117,6,58
1624580081,3/21/2016 2:00:00 PM,77,5,57
1624580081,3/21/2016 3:00:00 PM,142,8,61
1624580081,3/21/2016 6:00:00 PM,966,34,101
1624580081,3/21/2016 8:00:00 PM,16,6,57
1624580081,3/21/2016 9:00:00 PM,65,7,59
1624580081,3/21/2016 11:00:00 PM,205,7,61
1624580081,3/22/2016 1:00:00 AM,108,6,58
1624580081,3/22/2016 10:00:00 AM,171,7,61
1624580081,3/22/2016 11:00:00 AM,2122,31,95
1624580081,3/22/2016 12:00:00 PM,164,7,62
1624580081,3/22/2016 1:00:00 PM,207,6,61
1624580081,3/22/2016 6:00:00 PM,104,5,57
1624580081,3/22/2016 8:00:00 PM,818,25,114
1624580081,3/22/2016 9:00:00 PM,72,3,55
1624580081,3/23/2016 1:00:00 AM,39,4,55
1624580081,3/23/2016 9:00:00 AM,527,23,80
1624580081,3/23/2016 12:00:00 PM,6,5,56
1624580081,3/23/2016 1:00:00 PM,231,10,70
1624580081,3/23/2016 2:00:00 PM,274,17,75
1624580081,3/23/2016 3:00:00 PM,80,6,59
1624580081,3/23/2016 5:00:00 PM,200,23,81
1624580081,3/23/2016 6:00:00 PM,363,21,82
1624580081,3/23/2016 7:00:00 PM,2199,66,155
1624580081,3/23/2016 8:00:00 PM,8,5,56
1624580081,3/23/2016 9:00:00 PM,59,4,57
1624580081,3/23/2016 10:00:00 PM,176,8,66
1624580081,3/23/2016 11:00:00 PM,143,3,56
1624580081,3/24/2016 12:00:00 AM,126,15,71
1624580081,3/24/2016 1:00:00 AM,201,10,67
1624580081,3/24/2016 11:00:00 AM,137,5,58
1624580081,3/24/2016 12:00:00 PM,88,5,57
1624580081,3/24/2016 1:00:00 PM,222,11,66
1624580081,3/24/2016 4:00:00 PM,86,6,64
1624580081,3/24/2016 5:00:00 PM,312,13,71
1624580081,3/24/2016 7:00:00 PM,110,4,56
1624580081,3/24/2016 8:00:00 PM,118,4,57
1624580081,3/24/2016 11:00:00 PM,54,4,56
1624580081,3/25/2016 9:00:00 AM,24,4,55
1624580081,3/25/2016 11:00:00 AM,252,6,60
1624580081,3/25/2016 6:00:00 PM,399,26,92
1624580081,3/25/2016 7:00:00 PM,248,18,76
1624580081,3/25/2016 8:00:00 PM,328,35,95
1624580081,3/25/2016 9:00:00 PM,152,14,69
1624580081,3/25/2016 11:00:00 PM,272,8,64
1624580081,3/26/2016 12:00:00 AM,106,5,60
1624580081,3/26/2016 1:00:00 PM,275,12,67
1624580081,3/26/2016 2:00:00 PM,43,3,55
1624580081,3/26/2016 4:00:00 PM,391,20,77
1624580081,3/27/2016 1:00:00 PM,143,8,62
1624580081,3/27/2016 2:00:00 PM,439,31,90
1624580081,3/27/2016 3:00:00 PM,508,17,75
1624580081,3/27/2016 5:00:00 PM,283,17,73
1624580081,3/27/2016 6:00:00 PM,76,7,59
1624580081,3/27/2016 7:00:00 PM,231,8,63
1624580081,3/27/2016 8:00:00 PM,96,5,57
1624580081,3/27/2016 9:00:00 PM,62,7,59
1624580081,3/27/2016 10:00:00 PM,147,10,63
1624580081,3/28/2016 12:00:00 AM,365,12,71
1624580081,3/28/2016 1:00:00 AM,91,5,57
1624580081,3/28/2016 10:00:00 AM,103,11,64
1624580081,3/28/2016 1:00:00 PM,68,6,58
1624580081,3/28/2016 2:00:00 PM,439,20,82
1624580081,3/28/2016 4:00:00 PM,76,3,55
1624580081,3/28/2016 7:00:00 PM,540,19,80
1624580081,3/28/2016 9:00:00 PM,80,5,58
1624580081,3/28/2016 11:00:00 PM,64,3,55
1624580081,3/29/2016 11:00:00 AM,94,5,57
1624580081,3/29/2016 12:00:00 PM,176,5,59
1624580081,3/29/2016 3:00:00 PM,287,9,66
1624580081,3/29/2016 6:00:00 PM,115,6,60
1624580081,3/29/2016 7:00:00 PM,362,10,67
1624580081,3/29/2016 9:00:00 PM,45,6,58
1624580081,3/29/2016 10:00:00 PM,368,11,68
1624580081,3/30/2016 12:00:00 AM,826,21,79
1624580081,3/30/2016 12:00:00 PM,221,12,68
1624580081,3/30/2016 5:00:00 PM,146,5,59
1624580081,3/30/2016 6:00:00 PM,126,8,61
1624580081,3/30/2016 9:00:00 PM,46,7,59
1624580081,3/30/2016 10:00:00 PM,62,4,56
1624580081,3/30/2016 11:00:00 PM,158,8,61
1624580081,3/31/2016 2:00:00 AM,225,8,61
1624580081,3/31/2016 12:00:00 PM,0,4,55
1624580081,3/31/2016 1:00:00 PM,123,3,56
1624580081,3/31/2016 3:00:00 PM,26,4,55
1624580081,3/31/2016 4:00:00 PM,35,6,58
1624580081,3/31/2016 5:00:00 PM,412,23,87
1624580081,3/31/2016 6:00:00 PM,182,15,76
1624580081,3/31/2016 7:00:00 PM,1341,26,116
1624580081,3/31/2016 8:00:00 PM,286,11,70
1624580081,3/31/2016 9:00:00 PM,1396,39,112
1624580081,3/31/2016 10:00:00 PM,216,12,70
1624580081,3/31/2016 11:00:00 PM,175,15,73
1624580081,4/1/2016 8:00:00 AM,2921,41,121
1624580081,4/1/2016 9:00:00 AM,3795,43,132
1624580081,4/1/2016 12:00:00 PM,108,3,56
1624580081,4/1/2016 3:00:00 PM,69,3,55
1624580081,4/1/2016 6:00:00 PM,81,11,64
1624580081,4/1/2016 7:00:00 PM,604,30,94
1624580081,4/1/2016 8:00:00 PM,758,38,99
1624580081,4/1/2016 9:00:00 PM,95,11,63
1624580081,4/1/2016 11:00:00 PM,579,22,84
1624580081,4/2/2016 12:00:00 AM,81,5,57
1624580081,4/2/2016 2:00:00 AM,171,4,57
1624580081,4/2/2016 11:00:00 AM,60,4,56
1624580081,4/2/2016 12:00:00 PM,78,5,57
1624580081,4/2/2016 3:00:00 PM,253,13,68
1624580081,4/2/2016 6:00:00 PM,97,8,61
1624580081,4/2/2016 7:00:00 PM,341,19,81
1624580081,4/2/2016 8:00:00 PM,54,16,69
1624580081,4/2/2016 10:00:00 PM,60,3,55
1624580081,4/2/2016 11:00:00 PM,344,8,66
1624580081,4/3/2016 12:00:00 AM,286,11,69
1624580081,4/3/2016 1:00:00 AM,76,4,55
1624580081,4/3/2016 2:00:00 AM,7,4,55
1624580081,4/3/2016 9:00:00 AM,140,8,60
1624580081,4/3/2016 10:00:00 AM,234,11,65
1624580081,4/3/2016 11:00:00 AM,0,4,55
1624580081,4/3/2016 12:00:00 PM,200,16,72
1624580081,4/3/2016 1:00:00 PM,186,12,68
1624580081,4/3/2016 2:00:00 PM,1029,33,120
1624580081,4/3/2016 3:00:00 PM,307,22,84
1624580081,4/3/2016 5:00:00 PM,49,6,58
1624580081,4/3/2016 8:00:00 PM,23,3,55
1624580081,4/3/2016 9:00:00 PM,213,17,76
1624580081,4/3/2016 10:00:00 PM,160,4,59
1624580081,4/4/2016 12:00:00 AM,131,10,63
1624580081,4/4/2016 1:00:00 AM,141,8,64
1624580081,4/4/2016 10:00:00 AM,849,13,68
1624580081,4/4/2016 11:00:00 AM,3233,38,100
1624580081,4/4/2016 12:00:00 PM,5033,57,127
1624580081,4/4/2016 1:00:00 PM,4895,58,130
1624580081,4/4/2016 2:00:00 PM,3248,38,107
1624580081,4/4/2016 4:00:00 PM,307,12,68
1624580081,4/4/2016 5:00:00 PM,61,3,55
1624580081,4/4/2016 7:00:00 PM,135,7,59
1624580081,4/4/2016 8:00:00 PM,123,6,58
1624580081,4/4/2016 10:00:00 PM,45,4,56
1624580081,4/4/2016 11:00:00 PM,74,5,56
1624580081,4/5/2016 12:00:00 AM,55,5,56
1624580081,4/5/2016 10:00:00 AM,120,5,58
1624580081,4/5/2016 11:00:00 AM,138,5,59
1624580081,4/5/2016 12:00:00 PM,128,4,56
1624580081,4/5/2016 3:00:00 PM,85,5,58
1624580081,4/5/2016 5:00:00 PM,118,14,69
1624580081,4/5/2016 6:00:00 PM,133,12,67
1624580081,4/5/2016 9:00:00 PM,385,13,73
1624580081,4/6/2016 11:00:00 AM,8,4,55
1624580081,4/6/2016 12:00:00 PM,206,6,60
1624580081,4/6/2016 2:00:00 PM,187,6,60
1624580081,4/6/2016 7:00:00 PM,307,16,73
1624580081,4/6/2016 10:00:00 PM,102,4,56
1624580081,4/6/2016 11:00:00 PM,74,5,56
1624580081,4/7/2016 3:00:00 AM,223,5,59
1624580081,4/7/2016 12:00:00 PM,74,3,55
1624580081,4/7/2016 1:00:00 PM,245,5,59
1624580081,4/7/2016 4:00:00 PM,116,4,57
1624580081,4/7/2016 6:00:00 PM,97,5,58
1624580081,4/7/2016 7:00:00 PM,95,6,59
1624580081,4/7/2016 8:00:00 PM,105,3,56
1624580081,4/7/2016 10:00:00 PM,143,13,68
1624580081,4/8/2016 12:00:00 AM,194,8,62
1624580081,4/8/2016 12:00:00 PM,4871,54,130
1624580081,4/8/2016 1:00:00 PM,102,4,57
1624580081,4/8/2016 5:00:00 PM,79,6,59
1624580081,4/8/2016 7:00:00 PM,457,28,93
1624580081,4/8/2016 8:00:00 PM,39,4,55
1624580081,4/8/2016 10:00:00 PM,50,6,57
1624580081,4/8/2016 11:00:00 PM,376,17,78
1624580081,4/9/2016 6:00:00 AM,100,5,57
1624580081,4/9/2016 7:00:00 AM,88,7,58
1624580081,4/9/2016 1:00:00 PM,1324,22,80
1624580081,4/9/2016 2:00:00 PM,658,14,69
1624580081,4/9/2016 3:00:00 PM,175,7,61
1624580081,4/9/2016 4:00:00 PM,80,8,60
1624580081,4/9/2016 5:00:00 PM,0,5,56
1624580081,4/9/2016 7:00:00 PM,325,18,78
1624580081,4/9/2016 9:00:00 PM,183,8,65
1624580081,4/9/2016 10:00:00 PM,476,16,73
1624580081,4/9/2016 11:00:00 PM,88,5,57
1624580081,4/10/2016 12:00:00 AM,273,13,73
1624580081,4/10/2016 1:00:00 AM,101,13,67
1624580081,4/10/2016 3:00:00 AM,36,8,59
1624580081,4/10/2016 4:00:00 AM,13,6,57
1624580081,4/10/2016 10:00:00 AM,271,12,66
1624580081,4/10/2016 11:00:00 AM,261,23,82
1624580081,4/10/2016 12:00:00 PM,808,30,101
1624580081,4/10/2016 1:00:00 PM,452,9,76
1624580081,4/10/2016 2:00:00 PM,345,12,69
1624580081,4/10/2016 3:00:00 PM,446,26,93
1624580081,4/10/2016 4:00:00 PM,277,19,83
1624580081,4/10/2016 6:00:00 PM,136,15,75
1624580081,4/10/2016 9:00:00 PM,160,11,68
1624580081,4/10/2016 10:00:00 PM,274,19,79
1624580081,4/11/2016 10:00:00 AM,5231,60,132
1624580081,4/11/2016 11:00:00 AM,2214,31,101
1624580081,4/11/2016 12:00:00 PM,314,6,61
1624580081,4/11/2016 2:00:00 PM,540,10,64
1624580081,4/11/2016 3:00:00 PM,114,3,55
1624580081,4/11/2016 4:00:00 PM,120,3,55
1624580081,4/11/2016 5:00:00 PM,232,5,61
1624580081,4/11/2016 6:00:00 PM,255,4,66
1624580081,4/11/2016 7:00:00 PM,319,10,65
1624580081,4/11/2016 9:00:00 PM,71,6,59
1624580081,4/11/2016 10:00:00 PM,218,14,73
1624580081,4/11/2016 11:00:00 PM,69,4,55
1624580081,4/12/2016 12:00:00 AM,31,4,55
1624580081,4/12/2016 9:00:00 AM,1085,18,74
1624580081,4/12/2016 10:00:00 AM,5375,60,141
1644430081,3/12/2016 12:00:00 AM,38,34,147
1644430081,3/12/2016 1:00:00 AM,16,12,105
1644430081,3/12/2016 2:00:00 AM,1,1,86
1644430081,3/12/2016 3:00:00 AM,1,1,86
1644430081,3/12/2016 4:00:00 AM,1,1,86
1644430081,3/12/2016 5:00:00 AM,1,1,86
1644430081,3/12/2016 6:00:00 AM,2,2,88
1644430081,3/12/2016 7:00:00 AM,1,1,86
1644430081,3/12/2016 8:00:00 AM,1,1,86
1644430081,3/12/2016 9:00:00 AM,1,1,86
1644430081,3/12/2016 10:00:00 AM,1,1,86
1644430081,3/12/2016 11:00:00 AM,25,14,110
1644430081,3/12/2016 12:00:00 PM,334,22,149
1644430081,3/12/2016 1:00:00 PM,675,16,160
1644430081,3/12/2016 2:00:00 PM,631,16,156
1644430081,3/12/2016 3:00:00 PM,945,40,206
1644430081,3/12/2016 4:00:00 PM,1647,44,250
1644430081,3/12/2016 5:00:00 PM,742,21,163
1644430081,3/12/2016 6:00:00 PM,2804,91,324
1644430081,3/12/2016 7:00:00 PM,2494,83,302
1644430081,3/12/2016 8:00:00 PM,2339,75,284
1644430081,3/12/2016 9:00:00 PM,2304,79,286
1644430081,3/12/2016 10:00:00 PM,1684,55,232
1644430081,3/12/2016 11:00:00 PM,14,10,103
1644430081,3/13/2016 12:00:00 AM,14,11,103
1644430081,3/13/2016 1:00:00 AM,14,9,98
1644430081,3/13/2016 2:00:00 AM,44,36,149
1644430081,3/13/2016 9:00:00 AM,5,5,92
1644430081,3/13/2016 10:00:00 AM,8,8,99
1644430081,3/13/2016 11:00:00 AM,487,18,143
1644430081,3/13/2016 1:00:00 PM,142,3,98
1644430081,3/13/2016 2:00:00 PM,4655,129,458
1644430081,3/13/2016 3:00:00 PM,1189,28,202
1644430081,3/13/2016 4:00:00 PM,1176,17,191
1644430081,3/13/2016 5:00:00 PM,176,4,99
1644430081,3/13/2016 6:00:00 PM,27,1,86
1644430081,3/13/2016 7:00:00 PM,21,1,86
1644430081,3/13/2016 10:00:00 PM,29,2,87
1644430081,3/14/2016 12:00:00 AM,12,1,87
1644430081,3/14/2016 7:00:00 AM,13,1,85
1644430081,3/14/2016 8:00:00 AM,612,17,157
1644430081,3/14/2016 9:00:00 AM,163,5,113
1644430081,3/14/2016 10:00:00 AM,187,14,126
1644430081,3/14/2016 11:00:00 AM,55,6,108
1644430081,3/14/2016 12:00:00 PM,333,14,135
1644430081,3/14/2016 1:00:00 PM,353,13,133
1644430081,3/14/2016 2:00:00 PM,208,9,120
1644430081,3/14/2016 3:00:00 PM,173,7,118
1644430081,3/14/2016 4:00:00 PM,26,3,104
1644430081,3/14/2016 5:00:00 PM,692,17,159
1644430081,3/14/2016 6:00:00 PM,177,5,107
1644430081,3/14/2016 7:00:00 PM,640,12,148
1644430081,3/14/2016 8:00:00 PM,447,10,129
1644430081,3/15/2016 7:00:00 AM,22,1,86
1644430081,3/15/2016 8:00:00 AM,528,11,137
1644430081,3/15/2016 9:00:00 AM,174,11,123
1644430081,3/15/2016 10:00:00 AM,103,4,107
1644430081,3/15/2016 11:00:00 AM,19,3,99
1644430081,3/15/2016 12:00:00 PM,123,7,113
1644430081,3/15/2016 1:00:00 PM,315,15,135
1644430081,3/15/2016 2:00:00 PM,204,11,124
1644430081,3/15/2016 3:00:00 PM,41,4,103
1644430081,3/15/2016 4:00:00 PM,84,6,109
1644430081,3/15/2016 5:00:00 PM,167,10,119
1644430081,3/15/2016 6:00:00 PM,1525,38,229
1644430081,3/15/2016 7:00:00 PM,2730,80,320
1644430081,3/15/2016 8:00:00 PM,2334,73,291
1644430081,3/15/2016 9:00:00 PM,2018,63,277
1644430081,3/15/2016 10:00:00 PM,1332,37,203
1644430081,3/16/2016 12:00:00 AM,35,21,121
1644430081,3/16/2016 1:00:00 AM,2,2,88
1644430081,3/16/2016 2:00:00 AM,1,1,86
1644430081,3/16/2016 3:00:00 AM,1,1,86
1644430081,3/16/2016 4:00:00 AM,1,1,86
1644430081,3/16/2016 5:00:00 AM,1,1,86
1644430081,3/16/2016 6:00:00 AM,1,1,86
1644430081,3/16/2016 7:00:00 AM,1,1,86
1644430081,3/16/2016 8:00:00 AM,135,36,153
1644430081,3/16/2016 9:00:00 AM,198,60,200
1644430081,3/16/2016 10:00:00 AM,160,50,182
1644430081,3/16/2016 11:00:00 AM,4,4,91
1644430081,3/16/2016 12:00:00 PM,434,13,135
1644430081,3/16/2016 1:00:00 PM,159,8,114
1644430081,3/16/2016 2:00:00 PM,46,5,107
1644430081,3/16/2016 3:00:00 PM,211,9,120
1644430081,3/16/2016 4:00:00 PM,336,13,134
1644430081,3/16/2016 5:00:00 PM,237,9,126
1644430081,3/16/2016 6:00:00 PM,1569,50,232
1644430081,3/16/2016 7:00:00 PM,2522,79,300
1644430081,3/16/2016 8:00:00 PM,1239,42,210
1644430081,3/16/2016 9:00:00 PM,2164,82,283
1644430081,3/16/2016 10:00:00 PM,1210,26,201
1644430081,3/16/2016 11:00:00 PM,111,51,173
1644430081,3/17/2016 12:00:00 AM,14,11,103
1644430081,3/17/2016 1:00:00 AM,2,2,88
1644430081,3/17/2016 2:00:00 AM,1,1,86
1644430081,3/17/2016 3:00:00 AM,2,2,88
1644430081,3/17/2016 4:00:00 AM,2,2,88
1644430081,3/17/2016 5:00:00 AM,2,2,88
1644430081,3/17/2016 6:00:00 AM,2,2,88
1644430081,3/17/2016 7:00:00 AM,2,2,88
1644430081,3/17/2016 8:00:00 AM,140,11,114
1644430081,3/17/2016 9:00:00 AM,377,8,130
1644430081,3/17/2016 10:00:00 AM,78,10,116
1644430081,3/17/2016 11:00:00 AM,92,48,177
1644430081,3/17/2016 12:00:00 PM,244,60,202
1644430081,3/17/2016 1:00:00 PM,18,4,97
1644430081,3/17/2016 2:00:00 PM,61,5,107
1644430081,3/17/2016 3:00:00 PM,127,8,116
1644430081,3/17/2016 4:00:00 PM,103,9,116
1644430081,3/17/2016 5:00:00 PM,36,3,101
1644430081,3/17/2016 6:00:00 PM,524,12,144
1644430081,3/17/2016 7:00:00 PM,27,2,91
1644430081,3/17/2016 8:00:00 PM,533,14,146
1644430081,3/17/2016 9:00:00 PM,595,20,157
1644430081,3/17/2016 10:00:00 PM,215,14,130
1644430081,3/17/2016 11:00:00 PM,1048,36,190
1644430081,3/18/2016 12:00:00 AM,580,12,149
1644430081,3/18/2016 1:00:00 AM,97,10,115
1644430081,3/18/2016 2:00:00 AM,6,4,94
1644430081,3/18/2016 11:00:00 AM,480,14,142
1644430081,3/18/2016 12:00:00 PM,463,12,142
1644430081,3/18/2016 1:00:00 PM,228,42,170
1644430081,3/18/2016 2:00:00 PM,17,16,112
1644430081,3/18/2016 3:00:00 PM,4,4,92
1644430081,3/18/2016 4:00:00 PM,2,2,87
1644430081,3/18/2016 5:00:00 PM,3,1,87
1644430081,3/18/2016 6:00:00 PM,10,7,98
1644430081,3/18/2016 7:00:00 PM,11,8,98
1644430081,3/18/2016 8:00:00 PM,11,10,102
1644430081,3/18/2016 9:00:00 PM,11,10,104
1644430081,3/18/2016 10:00:00 PM,11,10,101
1644430081,3/18/2016 11:00:00 PM,11,6,94
1644430081,3/19/2016 12:00:00 AM,11,8,99
1644430081,3/19/2016 1:00:00 AM,11,8,99
1644430081,3/19/2016 2:00:00 AM,11,11,106
1644430081,3/19/2016 3:00:00 AM,11,11,106
1644430081,3/19/2016 4:00:00 AM,11,11,106
1644430081,3/19/2016 5:00:00 AM,11,11,106
1644430081,3/19/2016 6:00:00 AM,11,11,106
1644430081,3/19/2016 7:00:00 AM,11,11,106
1644430081,3/19/2016 8:00:00 AM,11,11,106
1644430081,3/19/2016 9:00:00 AM,11,11,106
1644430081,3/19/2016 10:00:00 AM,95,14,115
1644430081,3/19/2016 11:00:00 AM,4,3,89
1644430081,3/19/2016 12:00:00 PM,4,4,91
1644430081,3/19/2016 1:00:00 PM,4,2,88
1644430081,3/19/2016 2:00:00 PM,116,37,152
1644430081,3/19/2016 3:00:00 PM,352,18,141
1644430081,3/19/2016 4:00:00 PM,510,19,153
1644430081,3/19/2016 5:00:00 PM,120,12,117
1644430081,3/19/2016 6:00:00 PM,54,4,101
1644430081,3/19/2016 7:00:00 PM,52,7,105
1644430081,3/19/2016 8:00:00 PM,8,2,94
1644430081,3/19/2016 9:00:00 PM,224,11,121
1644430081,3/19/2016 10:00:00 PM,31,10,106
1644430081,3/19/2016 11:00:00 PM,14,14,109
1644430081,3/20/2016 12:00:00 AM,24,20,117
1644430081,3/20/2016 1:00:00 AM,36,28,128
1644430081,3/20/2016 2:00:00 AM,27,21,124
1644430081,3/20/2016 10:00:00 AM,31,12,104
1644430081,3/20/2016 11:00:00 AM,61,40,151
1644430081,3/20/2016 12:00:00 PM,567,22,163
1644430081,3/20/2016 1:00:00 PM,2278,55,289
1644430081,3/20/2016 2:00:00 PM,368,17,142
1644430081,3/20/2016 3:00:00 PM,79,9,113
1644430081,3/20/2016 4:00:00 PM,8,1,93
1644430081,3/20/2016 5:00:00 PM,234,14,127
1644430081,3/20/2016 6:00:00 PM,248,16,133
1644430081,3/20/2016 7:00:00 PM,176,9,117
1644430081,3/20/2016 8:00:00 PM,688,31,176
1644430081,3/20/2016 9:00:00 PM,511,18,150
1644430081,3/20/2016 10:00:00 PM,82,7,113
1644430081,3/20/2016 11:00:00 PM,215,11,117
1644430081,3/21/2016 12:00:00 AM,5,5,94
1644430081,3/21/2016 1:00:00 AM,5,5,94
1644430081,3/21/2016 2:00:00 AM,6,6,96
1644430081,3/21/2016 3:00:00 AM,5,5,94
1644430081,3/21/2016 4:00:00 AM,6,6,96
1644430081,3/21/2016 5:00:00 AM,5,5,94
1644430081,3/21/2016 6:00:00 AM,6,6,96
1644430081,3/21/2016 7:00:00 AM,5,4,92
1644430081,3/21/2016 8:00:00 AM,672,24,169
1644430081,3/21/2016 9:00:00 AM,53,6,109
1644430081,3/21/2016 10:00:00 AM,369,18,141
1644430081,3/21/2016 11:00:00 AM,81,9,114
1644430081,3/21/2016 12:00:00 PM,482,16,142
1644430081,3/21/2016 1:00:00 PM,24,4,103
1644430081,3/21/2016 2:00:00 PM,37,5,104
1644430081,3/21/2016 3:00:00 PM,252,13,127
1644430081,3/21/2016 4:00:00 PM,72,9,116
1644430081,3/21/2016 5:00:00 PM,566,29,170
1644430081,3/21/2016 6:00:00 PM,997,23,188
1644430081,3/21/2016 7:00:00 PM,125,7,111
1644430081,3/21/2016 8:00:00 PM,47,7,102
1644430081,3/21/2016 9:00:00 PM,5,1,88
1644430081,3/21/2016 10:00:00 PM,66,35,151
1644430081,3/21/2016 11:00:00 PM,210,55,190
1644430081,3/22/2016 12:00:00 AM,22,10,103
1644430081,3/22/2016 1:00:00 AM,3,3,90
1644430081,3/22/2016 2:00:00 AM,3,3,90
1644430081,3/22/2016 3:00:00 AM,3,3,90
1644430081,3/22/2016 4:00:00 AM,3,3,90
1644430081,3/22/2016 5:00:00 AM,3,3,90
1644430081,3/22/2016 6:00:00 AM,3,3,90
1644430081,3/22/2016 7:00:00 AM,3,3,90
1644430081,3/22/2016 8:00:00 AM,548,16,146
1644430081,3/22/2016 9:00:00 AM,611,16,150
1644430081,3/22/2016 10:00:00 AM,10,2,98
1644430081,3/22/2016 11:00:00 AM,9,1,95
